Model Year,Represented Test Veh Make,Represented Test Veh Model,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Drive System Code
2016,Lincoln,Navigator L 4x4,Truck,380,6,R
2016,Lincoln,Navigator L 4x4,Truck,380,6,R
2016,Lincoln,Navigator L 4x4,Truck,380,6,R
2016,BUICK,ENCLAVE AWD,Truck,288,,R
2016,BUICK,ENCLAVE AWD,Truck,288,,R
2016,BUICK,ENCLAVE AWD,Truck,288,,R
2016,BUICK,ENCLAVE AWD,Truck,288,,R
2016,BUICK,LACROSSE,Car,182,4,F
2016,BUICK,LACROSSE,Car,182,4,F
2016,BUICK,LACROSSE,Car,182,4,F
2016,BUICK,LACROSSE,Car,182,4,F
2016,BUICK,LACROSSE AWD,Both,303,6,F
2016,BUICK,LACROSSE AWD,Both,303,6,F
2016,BUICK,REGAL,Both,182,4,F
2016,BUICK,REGAL,Both,182,4,F
2016,BUICK,REGAL AWD,Car,260,4,F
2016,BUICK,REGAL AWD,Car,260,4,F
2016,BUICK,VERANO,Car,250,4,F
2016,BUICK,VERANO,Car,250,4,F
2016,BUICK,VERANO,Both,180,4,F
2016,BUICK,VERANO,Both,180,4,F
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,272,4,R
2016,CADILLAC,ATS,Car,202,4,R
2016,CADILLAC,ATS,Car,202,4,R
2016,CADILLAC,ATS AWD,Car,272,4,R
2016,CADILLAC,ATS AWD,Car,272,4,R
2016,CADILLAC,ATS-V,Car,455,6,R
2016,CADILLAC,ATS-V,Car,455,6,R
2016,CADILLAC,CTS SEDAN,Car,272,4,R
2016,CADILLAC,CTS SEDAN,Car,272,4,R
2016,CADILLAC,CTS SEDAN,Car,272,4,R
2016,CADILLAC,CTS SEDAN,Car,420,6,R
2016,CADILLAC,CTS SEDAN,Car,420,6,R
2016,CADILLAC,CTS SEDAN AWD,Both,335,6,R
2016,CADILLAC,CTS SEDAN AWD,Both,335,6,R
2016,CADILLAC,CTS SEDAN AWD,Both,335,6,R
2016,CADILLAC,CTS SEDAN AWD,Both,335,6,R
2016,CADILLAC,CTS-V,Car,650,8,R
2016,CADILLAC,CTS-V,Car,650,8,R
2016,CADILLAC,CTS-V,Car,640,8,R
2016,CADILLAC,CTS-V,Car,640,8,R
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ELR,Car,84,4,F
2016,CADILLAC,ESCALADE 2WD,Truck,425,8,R
2016,CADILLAC,ESCALADE 2WD,Truck,425,8,R
2016,CADILLAC,ESCALADE 2WD,Truck,425,8,R
2016,CADILLAC,ESCALADE 2WD,Truck,425,8,R
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX 2WD,Both,280,6,F
2016,CADILLAC,SRX AWD,Both,280,6,F
2016,CADILLAC,SRX AWD,Both,280,6,F
2016,CADILLAC,SRX AWD,Both,280,6,F
2016,CADILLAC,SRX AWD,Both,280,6,F
2016,CADILLAC,SRX AWD,Both,308,6,F
2016,CADILLAC,SRX AWD,Both,308,6,F
2016,CADILLAC,XTS AWD,Car,410,6,F
2016,CADILLAC,XTS AWD,Car,410,6,F
2016,CADILLAC,XTS AWD,Car,410,6,F
2016,CADILLAC,XTS AWD,Car,410,6,F
2016,CADILLAC,XTS AWD,Both,303,6,F
2016,CADILLAC,XTS AWD,Both,303,6,F
2016,CHEVROLET,1LH26,Both,182,4,F
2016,CHEVROLET,1LH26,Both,182,4,F
2016,CHEVROLET,1LH26,Both,182,4,F
2016,CHEVROLET,1LH26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,1LK26,Both,182,4,F
2016,CHEVROLET,C15 SILVERADO 2WD,Truck,345,8,R
2016,CHEVROLET,C15 SILVERADO 2WD,Truck,345,8,R
2016,CHEVROLET,C15 SILVERADO 2WD,Truck,425,8,R
2016,CHEVROLET,C15 SILVERADO 2WD,Truck,425,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,C1500 SUBURBAN 2WD,Truck,345,8,R
2016,CHEVROLET,CAMARO,Both,335,6,R
2016,CHEVROLET,CAMARO,Both,335,6,R
2016,CHEVROLET,CAMARO,Both,335,6,R
2016,CHEVROLET,CAMARO,Both,335,6,R
2016,CHEVROLET,CAPRICE PPV,Both,280,6,R
2016,CHEVROLET,CAPRICE PPV,Both,280,6,R
2016,CHEVROLET,CAPRICE PPV,Both,280,6,R
2016,CHEVROLET,CAPRICE PPV,Both,280,6,R
2016,CHEVROLET,COLORADO 2WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 2WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 2WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 2WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 2WD,Truck,300,6,R
2016,CHEVROLET,COLORADO 2WD,Truck,300,6,R
2016,CHEVROLET,COLORADO 4WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 4WD,Truck,194,4,R
2016,CHEVROLET,COLORADO 4WD,Truck,300,6,R
2016,CHEVROLET,COLORADO 4WD,Truck,300,6,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,450,8,R
2016,CHEVROLET,CORVETTE,Car,455,8,R
2016,CHEVROLET,CORVETTE,Car,455,8,R
2016,CHEVROLET,CORVETTE,Car,455,8,R
2016,CHEVROLET,CORVETTE,Car,650,8,R
2016,CHEVROLET,CORVETTE,Car,650,8,R
2016,CHEVROLET,CORVETTE,Car,650,8,R
2016,CHEVROLET,CORVETTE,Car,650,8,R
2016,CHEVROLET,CORVETTE,Car,650,8,R
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE,Car,140,4,F
2016,CHEVROLET,CRUZE,Car,140,4,F
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE,Car,138,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,CRUZE ECO,Car,140,4,F
2016,CHEVROLET,EQUINOX AWD,Both,182,4,F
2016,CHEVROLET,EQUINOX AWD,Both,182,4,F
2016,CHEVROLET,EQUINOX AWD,Both,182,4,F
2016,CHEVROLET,EQUINOX AWD,Both,182,4,F
2016,CHEVROLET,EQUINOX AWD,Both,308,6,F
2016,CHEVROLET,EQUINOX AWD,Both,308,6,F
2016,CHEVROLET,EQUINOX AWD,Both,308,6,F
2016,CHEVROLET,EQUINOX AWD,Both,308,6,F
2016,CHEVROLET,EQUINOX FWD,Both,182,4,F
2016,CHEVROLET,EQUINOX FWD,Both,182,4,F
2016,CHEVROLET,EQUINOX FWD,Both,182,4,F
2016,CHEVROLET,EQUINOX FWD,Both,182,4,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Both,280,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,IMPALA,Both,305,6,F
2016,CHEVROLET,IMPALA,Both,305,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,IMPALA,Car,305,6,F
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,285,6,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K15 SILVERADO 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 SUBURBAN 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,K1500 TAHOE 4WD,Truck,345,8,R
2016,CHEVROLET,MALIBU,Car,250,4,F
2016,CHEVROLET,MALIBU,Car,250,4,F
2016,CHEVROLET,MALIBU LIMITED,Car,196,4,F
2016,CHEVROLET,MALIBU LIMITED,Car,196,4,F
2016,CHEVROLET,MALIBU LIMITED,Car,196,4,F
2016,CHEVROLET,MALIBU LIMITED,Car,196,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC,Car,140,4,F
2016,CHEVROLET,SONIC,Car,140,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC,Car,138,4,F
2016,CHEVROLET,SONIC 5,Car,138,4,F
2016,CHEVROLET,SONIC 5,Car,138,4,F
2016,CHEVROLET,SONIC RS,Car,138,4,F
2016,CHEVROLET,SONIC RS,Car,138,4,F
2016,CHEVROLET,SPARK EV,Car,139,,F
2016,CHEVROLET,SPARK EV,Car,139,,F
2016,CHEVROLET,TRAX,Car,138,4,F
2016,CHEVROLET,TRAX,Car,138,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,CHEVROLET,VOLT,Car,100,4,F
2016,GMC,CANYON CAB CHASSIS 2WD,Truck,305,6,R
2016,GMC,CANYON CAB CHASSIS 2WD,Truck,305,6,R
2016,GMC,CANYON CAB CHASSIS 2WD,Truck,305,6,R
2016,GMC,CANYON CAB CHASSIS 2WD,Truck,305,6,R
2016,GMC,CANYON CAB CHASSIS 2WD,Truck,305,6,R
2016,GMC,K1500 YUKON XL 4WD,Truck,425,8,R
2016,GMC,K1500 YUKON XL 4WD,Truck,425,8,R
2016,ACURA,ILX,Car,202,4,F
2016,ACURA,ILX,Car,202,4,F
2016,ACURA,MDX 2WD,Car,290,6,F
2016,ACURA,MDX 2WD,Car,290,6,F
2016,ACURA,MDX 2WD,Car,290,6,F
2016,ACURA,MDX 2WD,Car,290,6,F
2016,ACURA,MDX 4WD,Car,290,6,F
2016,ACURA,MDX 4WD,Car,290,6,F
2016,ACURA,MDX 4WD,Car,290,6,F
2016,ACURA,MDX 4WD,Car,290,6,F
2016,ACURA,RDX 2WD,Truck,279,6,F
2016,ACURA,RDX 2WD,Truck,279,6,F
2016,ACURA,RDX 4WD,Truck,279,6,F
2016,ACURA,RDX 4WD,Truck,279,6,F
2016,ACURA,RLX HYBRID,Car,310,6,A
2016,ACURA,RLX HYBRID,Car,310,6,A
2016,ACURA,RLX HYBRID,Car,310,6,A
2016,ACURA,RLX HYBRID,Car,310,6,A
2016,ACURA,TLX,Both,206,4,F
2016,ACURA,TLX,Both,206,4,F
2016,ACURA,TLX,Both,206,4,F
2016,ACURA,TLX,Both,206,4,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,F
2016,ACURA,TLX,Car,290,6,4
2016,ACURA,TLX,Car,290,6,4
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,185,4,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD,Car,278,6,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,ACCORD L4,Car,185,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CIVIC 4DR SEDAN 2.0L,Car,153,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 2WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,CR-V 4WD,Both,185,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT EX,Car,128,4,F
2016,HONDA,FIT LX,Car,128,4,F
2016,HONDA,FIT LX,Car,128,4,F
2016,HONDA,FIT LX,Car,130,4,F
2016,HONDA,FIT LX,Car,130,4,F
2016,HONDA,FIT LX,Car,130,4,F
2016,HONDA,FIT LX,Car,130,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 2WD,Car,138,4,F
2016,HONDA,HR-V 4WD,Car,138,4,F
2016,HONDA,HR-V 4WD,Car,138,4,F
2016,HONDA,HR-V 4WD,Car,138,4,F
2016,HONDA,HR-V 4WD,Car,138,4,F
2016,HONDA,ODYSSEY TOURING/TOURING-TE,Truck,248,6,F
2016,HONDA,ODYSSEY TOURING/TOURING-TE,Truck,248,6,F
2016,HONDA,PILOT 2WD 6AT,Car,280,6,F
2016,HONDA,PILOT 2WD 6AT,Car,280,6,F
2016,HONDA,PILOT 2WD 6AT,Car,280,6,F
2016,HONDA,PILOT 2WD 6AT,Car,280,6,F
2016,HONDA,PILOT 2WD 9AT,Car,280,6,F
2016,HONDA,PILOT 2WD 9AT,Car,280,6,F
2016,HONDA,PILOT 2WD 9AT,Car,280,6,F
2016,HONDA,PILOT 2WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 6AT,Car,280,6,F
2016,HONDA,PILOT 4WD 6AT,Car,280,6,F
2016,HONDA,PILOT 4WD 6AT,Car,280,6,F
2016,HONDA,PILOT 4WD 6AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,PILOT 4WD 9AT,Car,280,6,F
2016,HONDA,RLX,Car,310,6,F
2016,HONDA,RLX,Car,310,6,F
2016,HYUNDAI,Azera,Car,293,6,F
2016,HYUNDAI,Azera,Car,293,6,F
2016,HYUNDAI,Azera Limited,Car,293,6,F
2016,HYUNDAI,Azera Limited,Car,293,6,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra,Car,173,4,F
2016,Hyundai,Elantra Limited,Car,145,4,F
2016,Hyundai,Elantra Limited,Car,145,4,F
2016,Hyundai,Elantra Limited,Car,145,4,F
2016,Hyundai,Elantra Limited,Car,145,4,F
2016,Hyundai,Equus,Car,429,8,R
